"time","sarja","values"
2013-03-20,"euribor1kk",0.118
2013-03-20,"euribor1vko",0.083
2013-03-20,"euribor3kk",0.21
2013-03-20,"euribor6kk",0.335
2013-03-21,"euribor12kk",0.55
2013-03-21,"euribor1kk",0.118
2013-03-21,"euribor1vko",0.085
2013-03-21,"euribor3kk",0.211
2013-03-21,"euribor6kk",0.334
2013-03-22,"euribor12kk",0.553
2013-03-22,"euribor1kk",0.12
2013-03-22,"euribor1vko",0.088
2013-03-22,"euribor3kk",0.215
2013-03-22,"euribor6kk",0.339
2013-03-25,"euribor12kk",0.549
2013-03-25,"euribor1kk",0.119
2013-03-25,"euribor1vko",0.088
2013-03-25,"euribor3kk",0.214
2013-03-25,"euribor6kk",0.336
2013-03-26,"euribor12kk",0.547
2013-03-26,"euribor1kk",0.119
2013-03-26,"euribor1vko",0.09
2013-03-26,"euribor3kk",0.213
2013-03-26,"euribor6kk",0.337
2013-03-27,"euribor12kk",0.545
2013-03-27,"euribor1kk",0.117
2013-03-27,"euribor1vko",0.085
2013-03-27,"euribor3kk",0.212
2013-03-27,"euribor6kk",0.335
2013-03-28,"euribor12kk",0.547
2013-03-28,"euribor1kk",0.117
2013-03-28,"euribor1vko",0.083
2013-03-28,"euribor3kk",0.211
2013-03-28,"euribor6kk",0.335
2013-03-29,"euribor12kk",0.547
2013-03-29,"euribor1kk",0.117
2013-03-29,"euribor1vko",0.083
2013-03-29,"euribor3kk",0.211
2013-03-29,"euribor6kk",0.335
2013-04-01,"euribor12kk",0.547
2013-04-01,"euribor1kk",0.117
2013-04-01,"euribor1vko",0.083
2013-04-01,"euribor3kk",0.211
2013-04-01,"euribor6kk",0.335
2013-04-02,"euribor12kk",0.544
2013-04-02,"euribor1kk",0.117
2013-04-02,"euribor1vko",0.084
2013-04-02,"euribor3kk",0.21
2013-04-02,"euribor6kk",0.332
2013-04-03,"euribor12kk",0.54
2013-04-03,"euribor1kk",0.117
2013-04-03,"euribor1vko",0.083
2013-04-03,"euribor3kk",0.21
2013-04-03,"euribor6kk",0.331
2013-04-04,"euribor12kk",0.54
2013-04-04,"euribor1kk",0.118
2013-04-04,"euribor1vko",0.083
2013-04-04,"euribor3kk",0.21
2013-04-04,"euribor6kk",0.33
2013-04-05,"euribor12kk",0.534
2013-04-05,"euribor1kk",0.118
2013-04-05,"euribor1vko",0.083
2013-04-05,"euribor3kk",0.21
2013-04-05,"euribor6kk",0.326
2013-04-08,"euribor12kk",0.534
2013-04-08,"euribor1kk",0.118
2013-04-08,"euribor1vko",0.084
2013-04-08,"euribor3kk",0.21
2013-04-08,"euribor6kk",0.327
2013-04-09,"euribor12kk",0.536
2013-04-09,"euribor1kk",0.119
2013-04-09,"euribor1vko",0.084
2013-04-09,"euribor3kk",0.211
2013-04-09,"euribor6kk",0.328
2013-04-10,"euribor12kk",0.537
2013-04-10,"euribor1kk",0.119
2013-04-10,"euribor1vko",0.084
2013-04-10,"euribor3kk",0.211
2013-04-10,"euribor6kk",0.329
2013-04-11,"euribor12kk",0.536
2013-04-11,"euribor1kk",0.119
2013-04-11,"euribor1vko",0.084
2013-04-11,"euribor3kk",0.211
2013-04-11,"euribor6kk",0.329
2013-04-12,"euribor12kk",0.534
2013-04-12,"euribor1kk",0.118
2013-04-12,"euribor1vko",0.082
2013-04-12,"euribor3kk",0.21
2013-04-12,"euribor6kk",0.327
2013-04-15,"euribor12kk",0.533
2013-04-15,"euribor1kk",0.119
2013-04-15,"euribor1vko",0.082
2013-04-15,"euribor3kk",0.21
2013-04-15,"euribor6kk",0.327
2013-04-16,"euribor12kk",0.53
2013-04-16,"euribor1kk",0.119
2013-04-16,"euribor1vko",0.082
2013-04-16,"euribor3kk",0.21
2013-04-16,"euribor6kk",0.326
2013-04-17,"euribor12kk",0.531
2013-04-17,"euribor1kk",0.118
2013-04-17,"euribor1vko",0.083
2013-04-17,"euribor3kk",0.21
2013-04-17,"euribor6kk",0.325
2013-04-18,"euribor12kk",0.526
2013-04-18,"euribor1kk",0.118
2013-04-18,"euribor1vko",0.082
2013-04-18,"euribor3kk",0.208
2013-04-18,"euribor6kk",0.322
2013-04-19,"euribor12kk",0.526
2013-04-19,"euribor1kk",0.118
2013-04-19,"euribor1vko",0.082
2013-04-19,"euribor3kk",0.208
2013-04-19,"euribor6kk",0.322
2013-04-22,"euribor12kk",0.525
2013-04-22,"euribor1kk",0.118
2013-04-22,"euribor1vko",0.082
2013-04-22,"euribor3kk",0.208
2013-04-22,"euribor6kk",0.322
2013-04-23,"euribor12kk",0.52
2013-04-23,"euribor1kk",0.118
2013-04-23,"euribor1vko",0.083
2013-04-23,"euribor3kk",0.207
2013-04-23,"euribor6kk",0.32
2013-04-24,"euribor12kk",0.518
2013-04-24,"euribor1kk",0.118
2013-04-24,"euribor1vko",0.083
2013-04-24,"euribor3kk",0.206
2013-04-24,"euribor6kk",0.319
2013-04-25,"euribor12kk",0.515
2013-04-25,"euribor1kk",0.117
2013-04-25,"euribor1vko",0.083
2013-04-25,"euribor3kk",0.206
2013-04-25,"euribor6kk",0.318
2013-04-26,"euribor12kk",0.515
2013-04-26,"euribor1kk",0.117
2013-04-26,"euribor1vko",0.083
2013-04-26,"euribor3kk",0.207
2013-04-26,"euribor6kk",0.318
2013-04-29,"euribor12kk",0.513
2013-04-29,"euribor1kk",0.117
2013-04-29,"euribor1vko",0.083
2013-04-29,"euribor3kk",0.207
2013-04-29,"euribor6kk",0.317
2013-04-30,"euribor12kk",0.51
2013-04-30,"euribor1kk",0.116
2013-04-30,"euribor1vko",0.083
2013-04-30,"euribor3kk",0.207
2013-04-30,"euribor6kk",0.315
2013-05-01,"euribor12kk",0.51
2013-05-01,"euribor1kk",0.116
2013-05-01,"euribor1vko",0.083
2013-05-01,"euribor3kk",0.207
2013-05-01,"euribor6kk",0.315
2013-05-02,"euribor12kk",0.51
2013-05-02,"euribor1kk",0.116
2013-05-02,"euribor1vko",0.083
2013-05-02,"euribor3kk",0.207
2013-05-02,"euribor6kk",0.313
2013-05-03,"euribor12kk",0.493
2013-05-03,"euribor1kk",0.113
2013-05-03,"euribor1vko",0.083
2013-05-03,"euribor3kk",0.201
2013-05-03,"euribor6kk",0.302
2013-05-06,"euribor12kk",0.49
2013-05-06,"euribor1kk",0.113
2013-05-06,"euribor1vko",0.082
2013-05-06,"euribor3kk",0.202
2013-05-06,"euribor6kk",0.302
2013-05-07,"euribor12kk",0.49
2013-05-07,"euribor1kk",0.112
2013-05-07,"euribor1vko",0.083
2013-05-07,"euribor3kk",0.202
2013-05-07,"euribor6kk",0.302
2013-05-08,"euribor12kk",0.491
2013-05-08,"euribor1kk",0.112
2013-05-08,"euribor1vko",0.083
2013-05-08,"euribor3kk",0.203
2013-05-08,"euribor6kk",0.303
2013-05-09,"euribor12kk",0.488
2013-05-09,"euribor1kk",0.112
2013-05-09,"euribor1vko",0.083
2013-05-09,"euribor3kk",0.203
2013-05-09,"euribor6kk",0.302
2013-05-10,"euribor12kk",0.489
2013-05-10,"euribor1kk",0.112
2013-05-10,"euribor1vko",0.083
2013-05-10,"euribor3kk",0.203
2013-05-10,"euribor6kk",0.303
2013-05-13,"euribor12kk",0.49
2013-05-13,"euribor1kk",0.112
2013-05-13,"euribor1vko",0.083
2013-05-13,"euribor3kk",0.203
2013-05-13,"euribor6kk",0.303
2013-05-14,"euribor12kk",0.491
2013-05-14,"euribor1kk",0.112
2013-05-14,"euribor1vko",0.083
2013-05-14,"euribor3kk",0.203
2013-05-14,"euribor6kk",0.303
2013-05-15,"euribor12kk",0.491
2013-05-15,"euribor1kk",0.112
2013-05-15,"euribor1vko",0.083
2013-05-15,"euribor3kk",0.203
2013-05-15,"euribor6kk",0.303
2013-05-16,"euribor12kk",0.486
2013-05-16,"euribor1kk",0.112
2013-05-16,"euribor1vko",0.083
2013-05-16,"euribor3kk",0.202
2013-05-16,"euribor6kk",0.301
2013-05-17,"euribor12kk",0.479
2013-05-17,"euribor1kk",0.112
2013-05-17,"euribor1vko",0.082
2013-05-17,"euribor3kk",0.2
2013-05-17,"euribor6kk",0.297
2013-05-20,"euribor12kk",0.477
2013-05-20,"euribor1kk",0.112
2013-05-20,"euribor1vko",0.082
2013-05-20,"euribor3kk",0.199
2013-05-20,"euribor6kk",0.294
2013-05-21,"euribor12kk",0.475
2013-05-21,"euribor1kk",0.112
2013-05-21,"euribor1vko",0.082
2013-05-21,"euribor3kk",0.198
2013-05-21,"euribor6kk",0.293
2013-05-22,"euribor12kk",0.475
2013-05-22,"euribor1kk",0.112
2013-05-22,"euribor1vko",0.082
2013-05-22,"euribor3kk",0.199
2013-05-22,"euribor6kk",0.293
2013-05-23,"euribor12kk",0.473
2013-05-23,"euribor1kk",0.112
2013-05-23,"euribor1vko",0.083
2013-05-23,"euribor3kk",0.199
2013-05-23,"euribor6kk",0.293
2013-05-24,"euribor12kk",0.474
2013-05-24,"euribor1kk",0.112
2013-05-24,"euribor1vko",0.083
2013-05-24,"euribor3kk",0.2
2013-05-24,"euribor6kk",0.294
2013-05-27,"euribor12kk",0.474
2013-05-27,"euribor1kk",0.112
2013-05-27,"euribor1vko",0.084
2013-05-27,"euribor3kk",0.201
2013-05-27,"euribor6kk",0.295
2013-05-28,"euribor12kk",0.473
2013-05-28,"euribor1kk",0.112
2013-05-28,"euribor1vko",0.085
2013-05-28,"euribor3kk",0.199
2013-05-28,"euribor6kk",0.297
2013-05-29,"euribor12kk",0.476
2013-05-29,"euribor1kk",0.112
2013-05-29,"euribor1vko",0.087
2013-05-29,"euribor3kk",0.2
2013-05-29,"euribor6kk",0.298
2013-05-30,"euribor12kk",0.48
2013-05-30,"euribor1kk",0.112
2013-05-30,"euribor1vko",0.087
2013-05-30,"euribor3kk",0.2
2013-05-30,"euribor6kk",0.299
2013-05-31,"euribor12kk",0.478
2013-05-31,"euribor1kk",0.113
2013-05-31,"euribor1vko",0.087
2013-05-31,"euribor3kk",0.2
2013-05-31,"euribor6kk",0.298
2013-06-03,"euribor12kk",0.478
2013-06-03,"euribor1kk",0.113
2013-06-03,"euribor1vko",0.087
2013-06-03,"euribor3kk",0.2
2013-06-03,"euribor6kk",0.299
2013-06-04,"euribor12kk",0.482
2013-06-04,"euribor1kk",0.114
2013-06-04,"euribor1vko",0.087
2013-06-04,"euribor3kk",0.2
2013-06-04,"euribor6kk",0.3
2013-06-05,"euribor12kk",0.481
2013-06-05,"euribor1kk",0.114
2013-06-05,"euribor1vko",0.088
2013-06-05,"euribor3kk",0.2
2013-06-05,"euribor6kk",0.3
2013-06-06,"euribor12kk",0.48
2013-06-06,"euribor1kk",0.114
2013-06-06,"euribor1vko",0.088
2013-06-06,"euribor3kk",0.2
2013-06-06,"euribor6kk",0.3
2013-06-07,"euribor12kk",0.49
2013-06-07,"euribor1kk",0.115
2013-06-07,"euribor1vko",0.089
2013-06-07,"euribor3kk",0.203
2013-06-07,"euribor6kk",0.308
2013-06-10,"euribor12kk",0.495
2013-06-10,"euribor1kk",0.115
2013-06-10,"euribor1vko",0.089
2013-06-10,"euribor3kk",0.204
2013-06-10,"euribor6kk",0.312
2013-06-11,"euribor12kk",0.502
2013-06-11,"euribor1kk",0.119
2013-06-11,"euribor1vko",0.09
2013-06-11,"euribor3kk",0.205
2013-06-11,"euribor6kk",0.315
2013-06-12,"euribor12kk",0.504
2013-06-12,"euribor1kk",0.12
2013-06-12,"euribor1vko",0.09
2013-06-12,"euribor3kk",0.208
2013-06-12,"euribor6kk",0.319
2013-06-13,"euribor12kk",0.504
2013-06-13,"euribor1kk",0.12
2013-06-13,"euribor1vko",0.09
2013-06-13,"euribor3kk",0.209
2013-06-13,"euribor6kk",0.32
2013-06-14,"euribor12kk",0.504
2013-06-14,"euribor1kk",0.121
2013-06-14,"euribor1vko",0.09
2013-06-14,"euribor3kk",0.209
2013-06-14,"euribor6kk",0.319
2013-06-17,"euribor12kk",0.501
2013-06-17,"euribor1kk",0.12
2013-06-17,"euribor1vko",0.09
2013-06-17,"euribor3kk",0.21
2013-06-17,"euribor6kk",0.319
2013-06-18,"euribor12kk",0.503
2013-06-18,"euribor1kk",0.122
2013-06-18,"euribor1vko",0.089
2013-06-18,"euribor3kk",0.21
2013-06-18,"euribor6kk",0.32
2013-06-19,"euribor12kk",0.506
2013-06-19,"euribor1kk",0.123
2013-06-19,"euribor1vko",0.089
2013-06-19,"euribor3kk",0.212
2013-06-19,"euribor6kk",0.323
2013-06-20,"euribor12kk",0.516
2013-06-20,"euribor1kk",0.125
2013-06-20,"euribor1vko",0.099
2013-06-20,"euribor3kk",0.214
2013-06-20,"euribor6kk",0.329
2013-06-21,"euribor12kk",0.524
2013-06-21,"euribor1kk",0.127
2013-06-21,"euribor1vko",0.102
2013-06-21,"euribor3kk",0.216
2013-06-21,"euribor6kk",0.333
2013-06-24,"euribor12kk",0.535
2013-06-24,"euribor1kk",0.128
2013-06-24,"euribor1vko",0.104
2013-06-24,"euribor3kk",0.221
2013-06-24,"euribor6kk",0.341
2013-06-25,"euribor12kk",0.541
2013-06-25,"euribor1kk",0.128
2013-06-25,"euribor1vko",0.105
2013-06-25,"euribor3kk",0.225
2013-06-25,"euribor6kk",0.345
2013-06-26,"euribor12kk",0.539
2013-06-26,"euribor1kk",0.126
2013-06-26,"euribor1vko",0.105
2013-06-26,"euribor3kk",0.222
2013-06-26,"euribor6kk",0.343
2013-06-27,"euribor12kk",0.529
2013-06-27,"euribor1kk",0.124
2013-06-27,"euribor1vko",0.095
2013-06-27,"euribor3kk",0.219
2013-06-27,"euribor6kk",0.337
2013-06-28,"euribor12kk",0.527
2013-06-28,"euribor1kk",0.123
2013-06-28,"euribor1vko",0.094
2013-06-28,"euribor3kk",0.218
2013-06-28,"euribor6kk",0.335
2013-07-01,"euribor12kk",0.534
2013-07-01,"euribor1kk",0.121
2013-07-01,"euribor1vko",0.091
2013-07-01,"euribor3kk",0.222
2013-07-01,"euribor6kk",0.34
2013-07-02,"euribor12kk",0.534
2013-07-02,"euribor1kk",0.122
2013-07-02,"euribor1vko",0.093
2013-07-02,"euribor3kk",0.221
2013-07-02,"euribor6kk",0.341
2013-07-03,"euribor12kk",0.534
2013-07-03,"euribor1kk",0.122
2013-07-03,"euribor1vko",0.092
2013-07-03,"euribor3kk",0.222
2013-07-03,"euribor6kk",0.342
2013-07-04,"euribor12kk",0.534
2013-07-04,"euribor1kk",0.123
2013-07-04,"euribor1vko",0.094
2013-07-04,"euribor3kk",0.222
2013-07-04,"euribor6kk",0.342
2013-07-05,"euribor12kk",0.519
2013-07-05,"euribor1kk",0.122
2013-07-05,"euribor1vko",0.093
2013-07-05,"euribor3kk",0.217
2013-07-05,"euribor6kk",0.33
2013-07-08,"euribor12kk",0.513
2013-07-08,"euribor1kk",0.122
2013-07-08,"euribor1vko",0.095
2013-07-08,"euribor3kk",0.217
2013-07-08,"euribor6kk",0.328
2013-07-09,"euribor12kk",0.51
2013-07-09,"euribor1kk",0.123
2013-07-09,"euribor1vko",0.095
2013-07-09,"euribor3kk",0.217
2013-07-09,"euribor6kk",0.328
2013-07-10,"euribor12kk",0.512
2013-07-10,"euribor1kk",0.123
2013-07-10,"euribor1vko",0.095
2013-07-10,"euribor3kk",0.217
2013-07-10,"euribor6kk",0.33
2013-07-11,"euribor12kk",0.517
2013-07-11,"euribor1kk",0.123
2013-07-11,"euribor1vko",0.096
2013-07-11,"euribor3kk",0.218
2013-07-11,"euribor6kk",0.33
2013-07-12,"euribor12kk",0.519
2013-07-12,"euribor1kk",0.123
2013-07-12,"euribor1vko",0.097
2013-07-12,"euribor3kk",0.22
2013-07-12,"euribor6kk",0.331
2013-07-15,"euribor12kk",0.522
2013-07-15,"euribor1kk",0.122
2013-07-15,"euribor1vko",0.097
2013-07-15,"euribor3kk",0.219
2013-07-15,"euribor6kk",0.332
2013-07-16,"euribor12kk",0.522
2013-07-16,"euribor1kk",0.123
2013-07-16,"euribor1vko",0.097
2013-07-16,"euribor3kk",0.219
2013-07-16,"euribor6kk",0.332
2013-07-17,"euribor12kk",0.521
2013-07-17,"euribor1kk",0.122
2013-07-17,"euribor1vko",0.097
2013-07-17,"euribor3kk",0.22
2013-07-17,"euribor6kk",0.331
2013-07-18,"euribor12kk",0.515
2013-07-18,"euribor1kk",0.122
2013-07-18,"euribor1vko",0.098
2013-07-18,"euribor3kk",0.22
2013-07-18,"euribor6kk",0.329
2013-07-19,"euribor12kk",0.515
2013-07-19,"euribor1kk",0.123
2013-07-19,"euribor1vko",0.098
2013-07-19,"euribor3kk",0.22
2013-07-19,"euribor6kk",0.33
2013-07-22,"euribor12kk",0.52
2013-07-22,"euribor1kk",0.125
2013-07-22,"euribor1vko",0.1
2013-07-22,"euribor3kk",0.221
2013-07-22,"euribor6kk",0.334
2013-07-23,"euribor12kk",0.53
2013-07-23,"euribor1kk",0.128
2013-07-23,"euribor1vko",0.105
2013-07-23,"euribor3kk",0.224
2013-07-23,"euribor6kk",0.34
2013-07-24,"euribor12kk",0.535
2013-07-24,"euribor1kk",0.131
2013-07-24,"euribor1vko",0.107
2013-07-24,"euribor3kk",0.225
2013-07-24,"euribor6kk",0.343
2013-07-25,"euribor12kk",0.537
2013-07-25,"euribor1kk",0.131
2013-07-25,"euribor1vko",0.108
2013-07-25,"euribor3kk",0.225
2013-07-25,"euribor6kk",0.344
2013-07-26,"euribor12kk",0.535
2013-07-26,"euribor1kk",0.132
2013-07-26,"euribor1vko",0.109
2013-07-26,"euribor3kk",0.226
2013-07-26,"euribor6kk",0.343
2013-07-29,"euribor12kk",0.535
2013-07-29,"euribor1kk",0.13
2013-07-29,"euribor1vko",0.107
2013-07-29,"euribor3kk",0.226
2013-07-29,"euribor6kk",0.342
2013-07-30,"euribor12kk",0.535
2013-07-30,"euribor1kk",0.131
2013-07-30,"euribor1vko",0.106
2013-07-30,"euribor3kk",0.227
2013-07-30,"euribor6kk",0.341
2013-07-31,"euribor12kk",0.536
2013-07-31,"euribor1kk",0.131
2013-07-31,"euribor1vko",0.107
2013-07-31,"euribor3kk",0.228
2013-07-31,"euribor6kk",0.341
2013-08-01,"euribor12kk",0.531
2013-08-01,"euribor1kk",0.13
2013-08-01,"euribor1vko",0.106
2013-08-01,"euribor3kk",0.228
2013-08-01,"euribor6kk",0.34
2013-08-02,"euribor12kk",0.536
2013-08-02,"euribor1kk",0.129
2013-08-02,"euribor1vko",0.105
2013-08-02,"euribor3kk",0.228
2013-08-02,"euribor6kk",0.341
2013-08-05,"euribor12kk",0.535
2013-08-05,"euribor1kk",0.128
2013-08-05,"euribor1vko",0.104
2013-08-05,"euribor3kk",0.227
2013-08-05,"euribor6kk",0.341
2013-08-06,"euribor12kk",0.536
2013-08-06,"euribor1kk",0.128
2013-08-06,"euribor1vko",0.103
2013-08-06,"euribor3kk",0.228
2013-08-06,"euribor6kk",0.342
2013-08-07,"euribor12kk",0.536
2013-08-07,"euribor1kk",0.128
2013-08-07,"euribor1vko",0.102
2013-08-07,"euribor3kk",0.227
2013-08-07,"euribor6kk",0.341
2013-08-08,"euribor12kk",0.537
2013-08-08,"euribor1kk",0.128
2013-08-08,"euribor1vko",0.101
2013-08-08,"euribor3kk",0.227
2013-08-08,"euribor6kk",0.341
2013-08-09,"euribor12kk",0.538
2013-08-09,"euribor1kk",0.128
2013-08-09,"euribor1vko",0.102
2013-08-09,"euribor3kk",0.227
2013-08-09,"euribor6kk",0.341
2013-08-12,"euribor12kk",0.536
2013-08-12,"euribor1kk",0.129
2013-08-12,"euribor1vko",0.103
2013-08-12,"euribor3kk",0.226
2013-08-12,"euribor6kk",0.341
2013-08-13,"euribor12kk",0.537
2013-08-13,"euribor1kk",0.128
2013-08-13,"euribor1vko",0.101
2013-08-13,"euribor3kk",0.225
2013-08-13,"euribor6kk",0.34
2013-08-14,"euribor12kk",0.544
2013-08-14,"euribor1kk",0.128
2013-08-14,"euribor1vko",0.101
2013-08-14,"euribor3kk",0.226
2013-08-14,"euribor6kk",0.343
2013-08-15,"euribor12kk",0.543
2013-08-15,"euribor1kk",0.128
2013-08-15,"euribor1vko",0.101
2013-08-15,"euribor3kk",0.226
2013-08-15,"euribor6kk",0.342
2013-08-16,"euribor12kk",0.546
2013-08-16,"euribor1kk",0.128
2013-08-16,"euribor1vko",0.101
2013-08-16,"euribor3kk",0.226
2013-08-16,"euribor6kk",0.342
2013-08-19,"euribor12kk",0.545
2013-08-19,"euribor1kk",0.127
2013-08-19,"euribor1vko",0.101
2013-08-19,"euribor3kk",0.226
2013-08-19,"euribor6kk",0.342
2013-08-20,"euribor12kk",0.544
2013-08-20,"euribor1kk",0.127
2013-08-20,"euribor1vko",0.101
2013-08-20,"euribor3kk",0.225
2013-08-20,"euribor6kk",0.342
2013-08-21,"euribor12kk",0.544
2013-08-21,"euribor1kk",0.126
2013-08-21,"euribor1vko",0.1
2013-08-21,"euribor3kk",0.224
2013-08-21,"euribor6kk",0.341
2013-08-22,"euribor12kk",0.549
2013-08-22,"euribor1kk",0.126
2013-08-22,"euribor1vko",0.105
2013-08-22,"euribor3kk",0.224
2013-08-22,"euribor6kk",0.343
2013-08-23,"euribor12kk",0.552
2013-08-23,"euribor1kk",0.127
2013-08-23,"euribor1vko",0.105
2013-08-23,"euribor3kk",0.225
2013-08-23,"euribor6kk",0.344
2013-08-26,"euribor12kk",0.553
2013-08-26,"euribor1kk",0.127
2013-08-26,"euribor1vko",0.106
2013-08-26,"euribor3kk",0.225
2013-08-26,"euribor6kk",0.345
2013-08-27,"euribor12kk",0.55
2013-08-27,"euribor1kk",0.127
2013-08-27,"euribor1vko",0.106
2013-08-27,"euribor3kk",0.225
2013-08-27,"euribor6kk",0.345
2013-08-28,"euribor12kk",0.547
2013-08-28,"euribor1kk",0.128
2013-08-28,"euribor1vko",0.105
2013-08-28,"euribor3kk",0.225
2013-08-28,"euribor6kk",0.344
2013-08-29,"euribor12kk",0.547
2013-08-29,"euribor1kk",0.128
2013-08-29,"euribor1vko",0.1
2013-08-29,"euribor3kk",0.225
2013-08-29,"euribor6kk",0.345
2013-08-30,"euribor12kk",0.545
2013-08-30,"euribor1kk",0.129
2013-08-30,"euribor1vko",0.098
2013-08-30,"euribor3kk",0.224
2013-08-30,"euribor6kk",0.343
2013-09-02,"euribor12kk",0.55
2013-09-02,"euribor1kk",0.129
2013-09-02,"euribor1vko",0.097
2013-09-02,"euribor3kk",0.225
2013-09-02,"euribor6kk",0.344
2013-09-03,"euribor12kk",0.548
2013-09-03,"euribor1kk",0.129
2013-09-03,"euribor1vko",0.097
2013-09-03,"euribor3kk",0.225
2013-09-03,"euribor6kk",0.342
2013-09-04,"euribor12kk",0.549
2013-09-04,"euribor1kk",0.129
2013-09-04,"euribor1vko",0.097
2013-09-04,"euribor3kk",0.225
2013-09-04,"euribor6kk",0.343
2013-09-05,"euribor12kk",0.551
2013-09-05,"euribor1kk",0.129
2013-09-05,"euribor1vko",0.097
2013-09-05,"euribor3kk",0.225
2013-09-05,"euribor6kk",0.344
2013-09-06,"euribor12kk",0.551
2013-09-06,"euribor1kk",0.129
2013-09-06,"euribor1vko",0.098
2013-09-06,"euribor3kk",0.225
2013-09-06,"euribor6kk",0.344
2013-09-09,"euribor12kk",0.547
2013-09-09,"euribor1kk",0.129
2013-09-09,"euribor1vko",0.098
2013-09-09,"euribor3kk",0.225
2013-09-09,"euribor6kk",0.342
2013-09-10,"euribor12kk",0.549
2013-09-10,"euribor1kk",0.129
2013-09-10,"euribor1vko",0.098
2013-09-10,"euribor3kk",0.225
2013-09-10,"euribor6kk",0.343
2013-09-11,"euribor12kk",0.55
2013-09-11,"euribor1kk",0.128
2013-09-11,"euribor1vko",0.098
2013-09-11,"euribor3kk",0.224
2013-09-11,"euribor6kk",0.342
2013-09-12,"euribor12kk",0.547
2013-09-12,"euribor1kk",0.127
2013-09-12,"euribor1vko",0.096
2013-09-12,"euribor3kk",0.224
2013-09-12,"euribor6kk",0.341
2013-09-13,"euribor12kk",0.548
2013-09-13,"euribor1kk",0.127
2013-09-13,"euribor1vko",0.096
2013-09-13,"euribor3kk",0.223
2013-09-13,"euribor6kk",0.342
2013-09-16,"euribor12kk",0.542
2013-09-16,"euribor1kk",0.128
2013-09-16,"euribor1vko",0.096
2013-09-16,"euribor3kk",0.223
2013-09-16,"euribor6kk",0.338
2013-09-17,"euribor12kk",0.542
2013-09-17,"euribor1kk",0.127
2013-09-17,"euribor1vko",0.096
2013-09-17,"euribor3kk",0.222
2013-09-17,"euribor6kk",0.339
2013-09-18,"euribor12kk",0.543
2013-09-18,"euribor1kk",0.127
2013-09-18,"euribor1vko",0.095
2013-09-18,"euribor3kk",0.222
2013-09-18,"euribor6kk",0.34
2013-09-19,"euribor12kk",0.537
2013-09-19,"euribor1kk",0.128
2013-09-19,"euribor1vko",0.095
2013-09-19,"euribor3kk",0.221
2013-09-19,"euribor6kk",0.337
2013-09-20,"euribor12kk",0.536
2013-09-20,"euribor1kk",0.128
2013-09-20,"euribor1vko",0.099
2013-09-20,"euribor3kk",0.221
2013-09-20,"euribor6kk",0.335
2013-09-23,"euribor12kk",0.538
2013-09-23,"euribor1kk",0.128
2013-09-23,"euribor1vko",0.1
2013-09-23,"euribor3kk",0.221
2013-09-23,"euribor6kk",0.337
2013-09-24,"euribor12kk",0.534
2013-09-24,"euribor1kk",0.128
2013-09-24,"euribor1vko",0.1
2013-09-24,"euribor3kk",0.221
2013-09-24,"euribor6kk",0.336
2013-09-25,"euribor12kk",0.536
2013-09-25,"euribor1kk",0.128
2013-09-25,"euribor1vko",0.101
2013-09-25,"euribor3kk",0.221
2013-09-25,"euribor6kk",0.337
2013-09-26,"euribor12kk",0.537
2013-09-26,"euribor1kk",0.129
2013-09-26,"euribor1vko",0.102
2013-09-26,"euribor3kk",0.221
2013-09-26,"euribor6kk",0.337
2013-09-27,"euribor12kk",0.538
2013-09-27,"euribor1kk",0.127
2013-09-27,"euribor1vko",0.098
2013-09-27,"euribor3kk",0.224
2013-09-27,"euribor6kk",0.338
2013-09-30,"euribor12kk",0.539
2013-09-30,"euribor1kk",0.128
2013-09-30,"euribor1vko",0.098
2013-09-30,"euribor3kk",0.225
2013-09-30,"euribor6kk",0.34
2013-10-01,"euribor12kk",0.537
2013-10-01,"euribor1kk",0.128
2013-10-01,"euribor1vko",0.098
2013-10-01,"euribor3kk",0.225
2013-10-01,"euribor6kk",0.338
2013-10-02,"euribor12kk",0.536
2013-10-02,"euribor1kk",0.128
2013-10-02,"euribor1vko",0.098
2013-10-02,"euribor3kk",0.225
2013-10-02,"euribor6kk",0.337
2013-10-03,"euribor12kk",0.537
2013-10-03,"euribor1kk",0.127
2013-10-03,"euribor1vko",0.098
2013-10-03,"euribor3kk",0.224
2013-10-03,"euribor6kk",0.338
2013-10-04,"euribor12kk",0.537
2013-10-04,"euribor1kk",0.128
2013-10-04,"euribor1vko",0.099
2013-10-04,"euribor3kk",0.225
2013-10-04,"euribor6kk",0.338
2013-10-07,"euribor12kk",0.536
2013-10-07,"euribor1kk",0.128
2013-10-07,"euribor1vko",0.099
2013-10-07,"euribor3kk",0.225
2013-10-07,"euribor6kk",0.339
2013-10-08,"euribor12kk",0.539
2013-10-08,"euribor1kk",0.128
2013-10-08,"euribor1vko",0.098
2013-10-08,"euribor3kk",0.227
2013-10-08,"euribor6kk",0.34
2013-10-09,"euribor12kk",0.54
2013-10-09,"euribor1kk",0.129
2013-10-09,"euribor1vko",0.098
2013-10-09,"euribor3kk",0.228
2013-10-09,"euribor6kk",0.341
2013-10-10,"euribor12kk",0.541
2013-10-10,"euribor1kk",0.128
2013-10-10,"euribor1vko",0.097
2013-10-10,"euribor3kk",0.227
2013-10-10,"euribor6kk",0.34
2013-10-11,"euribor12kk",0.54
2013-10-11,"euribor1kk",0.128
